"Activity" "Subject" "Variable" "MeanValue"
"Standing" 9 "Time_Mean_Gravity_Acceleration_Y" -0.010383816474
"Laying" 9 "Time_Mean_Gravity_Acceleration_Y" -0.1191541962
"Walking" 10 "Time_Mean_Gravity_Acceleration_Y" -0.0838277013962264
"WalkingUp" 10 "Time_Mean_Gravity_Acceleration_Y" -0.0565670278723404
"WalkingDown" 10 "Time_Mean_Gravity_Acceleration_Y" -0.0646160768947368
"Sitting" 10 "Time_Mean_Gravity_Acceleration_Y" -0.041260775
"Standing" 10 "Time_Mean_Gravity_Acceleration_Y" -0.0431597830454545
"Laying" 10 "Time_Mean_Gravity_Acceleration_Y" -0.139297681034483
"Walking" 11 "Time_Mean_Gravity_Acceleration_Y" -0.212045870169492
"WalkingUp" 11 "Time_Mean_Gravity_Acceleration_Y" -0.343576924814815
"WalkingDown" 11 "Time_Mean_Gravity_Acceleration_Y" -0.200321942608696
"Sitting" 11 "Time_Mean_Gravity_Acceleration_Y" 0.213716305739623
"Standing" 11 "Time_Mean_Gravity_Acceleration_Y" -0.173082704680851
"Laying" 11 "Time_Mean_Gravity_Acceleration_Y" 0.943017941403509
"Walking" 12 "Time_Mean_Gravity_Acceleration_Y" -0.1559834498
"WalkingUp" 12 "Time_Mean_Gravity_Acceleration_Y" -0.259144202692308
"WalkingDown" 12 "Time_Mean_Gravity_Acceleration_Y" -0.178702175434783
"Sitting" 12 "Time_Mean_Gravity_Acceleration_Y" 0.0830509010823529
"Standing" 12 "Time_Mean_Gravity_Acceleration_Y" -0.21886535557377
"Laying" 12 "Time_Mean_Gravity_Acceleration_Y" 0.8033788345
"Walking" 13 "Time_Mean_Gravity_Acceleration_Y" -0.283658580877193
"WalkingUp" 13 "Time_Mean_Gravity_Acceleration_Y" -0.357404501636364
"WalkingDown" 13 "Time_Mean_Gravity_Acceleration_Y" -0.211555112553191
"Sitting" 13 "Time_Mean_Gravity_Acceleration_Y" 0.101769752489796
"Standing" 13 "Time_Mean_Gravity_Acceleration_Y" -0.239943146315789
"Laying" 13 "Time_Mean_Gravity_Acceleration_Y" 0.656400944354839
"Walking" 14 "Time_Mean_Gravity_Acceleration_Y" -0.270314822881356
"WalkingUp" 14 "Time_Mean_Gravity_Acceleration_Y" -0.322680364814815
"WalkingDown" 14 "Time_Mean_Gravity_Acceleration_Y" -0.264254674666667
"Sitting" 14 "Time_Mean_Gravity_Acceleration_Y" -0.0364533962277778
"Standing" 14 "Time_Mean_Gravity_Acceleration_Y" -0.226692231166667
"Laying" 14 "Time_Mean_Gravity_Acceleration_Y" 0.48539692745098
"Walking" 15 "Time_Mean_Gravity_Acceleration_Y" -0.233918282592593
"WalkingUp" 15 "Time_Mean_Gravity_Acceleration_Y" -0.3149610125
"WalkingDown" 15 "Time_Mean_Gravity_Acceleration_Y" -0.167462317142857
"Sitting" 15 "Time_Mean_Gravity_Acceleration_Y" 0.210849305016949
"Standing" 15 "Time_Mean_Gravity_Acceleration_Y" -0.164713175490566
"Laying" 15 "Time_Mean_Gravity_Acceleration_Y" 0.899242553055556
"Walking" 16 "Time_Mean_Gravity_Acceleration_Y" -0.0668246472745098
"WalkingUp" 16 "Time_Mean_Gravity_Acceleration_Y" -0.0805926025490196
"WalkingDown" 16 "Time_Mean_Gravity_Acceleration_Y" -0.0584832676382979
"Sitting" 16 "Time_Mean_Gravity_Acceleration_Y" -0.086588253942029
"Standing" 16 "Time_Mean_Gravity_Acceleration_Y" -0.0578867045
"Laying" 16 "Time_Mean_Gravity_Acceleration_Y" -0.0199270225714286
"Walking" 17 "Time_Mean_Gravity_Acceleration_Y" -0.179927382704918
"WalkingUp" 17 "Time_Mean_Gravity_Acceleration_Y" -0.284153753333333
"WalkingDown" 17 "Time_Mean_Gravity_Acceleration_Y" -0.151077057652174
"Sitting" 17 "Time_Mean_Gravity_Acceleration_Y" -0.002814673171875
"Standing" 17 "Time_Mean_Gravity_Acceleration_Y" -0.257486817948718
"Laying" 17 "Time_Mean_Gravity_Acceleration_Y" 0.658792072253521
"Walking" 18 "Time_Mean_Gravity_Acceleration_Y" -0.254317085892857
"WalkingUp" 18 "Time_Mean_Gravity_Acceleration_Y" -0.316619946206897
"WalkingDown" 18 "Time_Mean_Gravity_Acceleration_Y" -0.225809125454545
"Sitting" 18 "Time_Mean_Gravity_Acceleration_Y" 0.12988647622807
"Standing" 18 "Time_Mean_Gravity_Acceleration_Y" -0.204206320958904
"Laying" 18 "Time_Mean_Gravity_Acceleration_Y" 0.719755403692308
"Walking" 19 "Time_Mean_Gravity_Acceleration_Y" -0.2233381
"WalkingUp" 19 "Time_Mean_Gravity_Acceleration_Y" -0.3871007085
"WalkingDown" 19 "Time_Mean_Gravity_Acceleration_Y" -0.215018042307692
"Sitting" 19 "Time_Mean_Gravity_Acceleration_Y" 0.360343534657534
"Standing" 19 "Time_Mean_Gravity_Acceleration_Y" -0.223897807808219
"Laying" 19 "Time_Mean_Gravity_Acceleration_Y" 0.725646622771084
"Walking" 20 "Time_Mean_Gravity_Acceleration_Y" -0.344443913137255
"WalkingUp" 20 "Time_Mean_Gravity_Acceleration_Y" -0.479894842941176
"WalkingDown" 20 "Time_Mean_Gravity_Acceleration_Y" -0.277419718666667
"Sitting" 20 "Time_Mean_Gravity_Acceleration_Y" 0.0733385412878788
"Standing" 20 "Time_Mean_Gravity_Acceleration_Y" -0.305938716712329
"Laying" 20 "Time_Mean_Gravity_Acceleration_Y" 0.864882956617647
"Walking" 21 "Time_Mean_Gravity_Acceleration_Y" -0.370984549423077
"WalkingUp" 21 "Time_Mean_Gravity_Acceleration_Y" -0.432309617446809
"WalkingDown" 21 "Time_Mean_Gravity_Acceleration_Y" -0.356673289555556
"Sitting" 21 "Time_Mean_Gravity_Acceleration_Y" 0.0215206708823529
"Standing" 21 "Time_Mean_Gravity_Acceleration_Y" -0.346155558876404
"Laying" 21 "Time_Mean_Gravity_Acceleration_Y" 0.599992678
"Walking" 22 "Time_Mean_Gravity_Acceleration_Y" -0.259644937173913
"WalkingUp" 22 "Time_Mean_Gravity_Acceleration_Y" -0.33682691
"WalkingDown" 22 "Time_Mean_Gravity_Acceleration_Y" -0.222215179444444
"Sitting" 22 "Time_Mean_Gravity_Acceleration_Y" 0.208553884
"Standing" 22 "Time_Mean_Gravity_Acceleration_Y" -0.226418773650794
"Laying" 22 "Time_Mean_Gravity_Acceleration_Y" 0.632484075694444
"Walking" 23 "Time_Mean_Gravity_Acceleration_Y" -0.16176137
"WalkingUp" 23 "Time_Mean_Gravity_Acceleration_Y" -0.214481808235294
"WalkingDown" 23 "Time_Mean_Gravity_Acceleration_Y" -0.110028841648148
"Sitting" 23 "Time_Mean_Gravity_Acceleration_Y" 0.1217510625
"Standing" 23 "Time_Mean_Gravity_Acceleration_Y" -0.117401359697059
"Laying" 23 "Time_Mean_Gravity_Acceleration_Y" 0.438434067361111
"Walking" 24 "Time_Mean_Gravity_Acceleration_Y" -0.115116241810345
"WalkingUp" 24 "Time_Mean_Gravity_Acceleration_Y" -0.237498409152542
"WalkingDown" 24 "Time_Mean_Gravity_Acceleration_Y" -0.128326710927273
"Sitting" 24 "Time_Mean_Gravity_Acceleration_Y" 0.182254651955882
"Standing" 24 "Time_Mean_Gravity_Acceleration_Y" -0.145201300942029
"Laying" 24 "Time_Mean_Gravity_Acceleration_Y" 0.738430699305556
"Walking" 25 "Time_Mean_Gravity_Acceleration_Y" -0.127315870743243
"WalkingUp" 25 "Time_Mean_Gravity_Acceleration_Y" -0.217641282461538
"WalkingDown" 25 "Time_Mean_Gravity_Acceleration_Y" -0.0724270175862069
"Sitting" 25 "Time_Mean_Gravity_Acceleration_Y" 0.208287142261538
"Standing" 25 "Time_Mean_Gravity_Acceleration_Y" -0.159316786486486
"Laying" 25 "Time_Mean_Gravity_Acceleration_Y" 0.620658919917808
"Walking" 26 "Time_Mean_Gravity_Acceleration_Y" -0.133922185084746
"WalkingUp" 26 "Time_Mean_Gravity_Acceleration_Y" -0.246169656181818
"WalkingDown" 26 "Time_Mean_Gravity_Acceleration_Y" -0.0799003729
"Sitting" 26 "Time_Mean_Gravity_Acceleration_Y" 0.223105562025641
"Standing" 26 "Time_Mean_Gravity_Acceleration_Y" -0.140315421824324
"Laying" 26 "Time_Mean_Gravity_Acceleration_Y" 0.803015011578947
"Walking" 27 "Time_Mean_Gravity_Acceleration_Y" -0.187497034561404
"WalkingUp" 27 "Time_Mean_Gravity_Acceleration_Y" -0.229278659607843
"WalkingDown" 27 "Time_Mean_Gravity_Acceleration_Y" -0.166938774772727
"Sitting" 27 "Time_Mean_Gravity_Acceleration_Y" 0.212947021371429
"Standing" 27 "Time_Mean_Gravity_Acceleration_Y" -0.188504847375
"Laying" 27 "Time_Mean_Gravity_Acceleration_Y" 0.567879494054054
"Walking" 28 "Time_Mean_Gravity_Acceleration_Y" -0.229316151481481
"WalkingUp" 28 "Time_Mean_Gravity_Acceleration_Y" -0.333223996666667
"WalkingDown" 28 "Time_Mean_Gravity_Acceleration_Y" -0.235897105217391
"Sitting" 28 "Time_Mean_Gravity_Acceleration_Y" -0.112596728361111
"Standing" 28 "Time_Mean_Gravity_Acceleration_Y" -0.247656166582278
"Laying" 28 "Time_Mean_Gravity_Acceleration_Y" 0.1440732745
"Walking" 29 "Time_Mean_Gravity_Acceleration_Y" -0.127318078679245
"WalkingUp" 29 "Time_Mean_Gravity_Acceleration_Y" -0.227120125306122
"WalkingDown" 29 "Time_Mean_Gravity_Acceleration_Y" -0.0760962952291667
"Sitting" 29 "Time_Mean_Gravity_Acceleration_Y" 0.1556594569
"Standing" 29 "Time_Mean_Gravity_Acceleration_Y" -0.05848715356
"Laying" 29 "Time_Mean_Gravity_Acceleration_Y" 0.807535373478261
"Walking" 30 "Time_Mean_Gravity_Acceleration_Y" -0.157673823846154
"WalkingUp" 30 "Time_Mean_Gravity_Acceleration_Y" -0.226647292153846
"WalkingDown" 30 "Time_Mean_Gravity_Acceleration_Y" -0.126710371903226
"Sitting" 30 "Time_Mean_Gravity_Acceleration_Y" 0.114588392624871
"Standing" 30 "Time_Mean_Gravity_Acceleration_Y" -0.100296804186441
"Laying" 30 "Time_Mean_Gravity_Acceleration_Y" 0.732661247714286
"Walking" 1 "Time_Mean_Gravity_Acceleration_Z" -0.068102864
"WalkingUp" 1 "Time_Mean_Gravity_Acceleration_Z" -0.075402939754717
"WalkingDown" 1 "Time_Mean_Gravity_Acceleration_Z" -0.0621199585938775
"Sitting" 1 "Time_Mean_Gravity_Acceleration_Z" 0.332043702765957
"Standing" 1 "Time_Mean_Gravity_Acceleration_Z" 0.0134905823226415
"Laying" 1 "Time_Mean_Gravity_Acceleration_Z" 0.4458177198
"Walking" 2 "Time_Mean_Gravity_Acceleration_Z" 0.0847270871186441
"WalkingUp" 2 "Time_Mean_Gravity_Acceleration_Z" -0.195888238891667
"WalkingDown" 2 "Time_Mean_Gravity_Acceleration_Z" -0.0438890162723404
"Sitting" 2 "Time_Mean_Gravity_Acceleration_Z" 0.19872676876087
"Standing" 2 "Time_Mean_Gravity_Acceleration_Z" 0.129747161222222
"Laying" 2 "Time_Mean_Gravity_Acceleration_Z" 0.646834879583333
"Walking" 3 "Time_Mean_Gravity_Acceleration_Z" -0.138107866258621
"WalkingUp" 3 "Time_Mean_Gravity_Acceleration_Z" -0.162943955254237
"WalkingDown" 3 "Time_Mean_Gravity_Acceleration_Z" -0.102352758040816
"Sitting" 3 "Time_Mean_Gravity_Acceleration_Z" 0.139020582461538
"Standing" 3 "Time_Mean_Gravity_Acceleration_Z" 0.024763106752459
"Laying" 3 "Time_Mean_Gravity_Acceleration_Z" 0.48870318516129
"Walking" 4 "Time_Mean_Gravity_Acceleration_Z" 0.127764112666667
"WalkingUp" 4 "Time_Mean_Gravity_Acceleration_Z" 0.0841675382884615
"WalkingDown" 4 "Time_Mean_Gravity_Acceleration_Z" 0.148714808888889
"Sitting" 4 "Time_Mean_Gravity_Acceleration_Z" 0.11012048108
"Standing" 4 "Time_Mean_Gravity_Acceleration_Z" 0.166893825946429
"Laying" 4 "Time_Mean_Gravity_Acceleration_Z" 0.341531310555556
"Walking" 5 "Time_Mean_Gravity_Acceleration_Z" 0.00247623628392857
"WalkingUp" 5 "Time_Mean_Gravity_Acceleration_Z" -0.0232035364248936
"WalkingDown" 5 "Time_Mean_Gravity_Acceleration_Z" 0.0216777910246191
"Sitting" 5 "Time_Mean_Gravity_Acceleration_Z" 0.143006857611364
"Standing" 5 "Time_Mean_Gravity_Acceleration_Z" 0.138638436607143
"Laying" 5 "Time_Mean_Gravity_Acceleration_Z" 0.263644691923077
"Walking" 6 "Time_Mean_Gravity_Acceleration_Z" 0.0331888826842105
"WalkingUp" 6 "Time_Mean_Gravity_Acceleration_Z" -0.0184608964392157
"WalkingDown" 6 "Time_Mean_Gravity_Acceleration_Z" -0.00307981704708333
"Sitting" 6 "Time_Mean_Gravity_Acceleration_Z" 0.0695219657167273
"Standing" 6 "Time_Mean_Gravity_Acceleration_Z" 0.0139193473596491
"Laying" 6 "Time_Mean_Gravity_Acceleration_Z" 0.175867709021053
"Walking" 7 "Time_Mean_Gravity_Acceleration_Z" -0.160846924029807
"WalkingUp" 7 "Time_Mean_Gravity_Acceleration_Z" -0.403599709607843
"WalkingDown" 7 "Time_Mean_Gravity_Acceleration_Z" -0.154935538544681
"Sitting" 7 "Time_Mean_Gravity_Acceleration_Z" 0.0649636250354167
"Standing" 7 "Time_Mean_Gravity_Acceleration_Z" -0.0516573721320755
"Laying" 7 "Time_Mean_Gravity_Acceleration_Z" 0.907537823461538
"Walking" 8 "Time_Mean_Gravity_Acceleration_Z" -0.186267836962021
"WalkingUp" 8 "Time_Mean_Gravity_Acceleration_Z" -0.192306960631707
"WalkingDown" 8 "Time_Mean_Gravity_Acceleration_Z" -0.141817934963684
"Sitting" 8 "Time_Mean_Gravity_Acceleration_Z" 0.263895185521739
"Standing" 8 "Time_Mean_Gravity_Acceleration_Z" -0.0979392024814815
"Laying" 8 "Time_Mean_Gravity_Acceleration_Z" 0.719831539259259
"Walking" 9 "Time_Mean_Gravity_Acceleration_Z" -0.115856121080385
"WalkingUp" 9 "Time_Mean_Gravity_Acceleration_Z" -0.266009866857143
"WalkingDown" 9 "Time_Mean_Gravity_Acceleration_Z" -0.082276174942619
"Sitting" 9 "Time_Mean_Gravity_Acceleration_Z" 0.085263099144
"Standing" 9 "Time_Mean_Gravity_Acceleration_Z" 0.00914769235555555
"Laying" 9 "Time_Mean_Gravity_Acceleration_Z" 0.9578730416
"Walking" 10 "Time_Mean_Gravity_Acceleration_Z" 0.0549276242264151
"WalkingUp" 10 "Time_Mean_Gravity_Acceleration_Z" 0.0227527702016383
"WalkingDown" 10 "Time_Mean_Gravity_Acceleration_Z" 0.0418715409263158
"Sitting" 10 "Time_Mean_Gravity_Acceleration_Z" 0.20253457287037
"Standing" 10 "Time_Mean_Gravity_Acceleration_Z" 0.0346980210431818
"Laying" 10 "Time_Mean_Gravity_Acceleration_Z" -0.031121624137931
"Walking" 11 "Time_Mean_Gravity_Acceleration_Z" 0.134053215101695
"WalkingUp" 11 "Time_Mean_Gravity_Acceleration_Z" 0.146633747092593
"WalkingDown" 11 "Time_Mean_Gravity_Acceleration_Z" 0.132371684891304
"Sitting" 11 "Time_Mean_Gravity_Acceleration_Z" 0.188531695981132
"Standing" 11 "Time_Mean_Gravity_Acceleration_Z" 0.127198423404255
"Laying" 11 "Time_Mean_Gravity_Acceleration_Z" 0.112620189964912
"Walking" 12 "Time_Mean_Gravity_Acceleration_Z" -0.03608428788
"WalkingUp" 12 "Time_Mean_Gravity_Acceleration_Z" -0.0702503820961538
"WalkingDown" 12 "Time_Mean_Gravity_Acceleration_Z" -0.0561050624630435
"Sitting" 12 "Time_Mean_Gravity_Acceleration_Z" 0.0885640696078431
"Standing" 12 "Time_Mean_Gravity_Acceleration_Z" -0.0395382767304918
"Laying" 12 "Time_Mean_Gravity_Acceleration_Z" 0.2750431984
"Walking" 13 "Time_Mean_Gravity_Acceleration_Z" -0.131299718666667
"WalkingUp" 13 "Time_Mean_Gravity_Acceleration_Z" -0.207507170584727
"WalkingDown" 13 "Time_Mean_Gravity_Acceleration_Z" -0.0950820341687234
"Sitting" 13 "Time_Mean_Gravity_Acceleration_Z" 0.0757773858163265
"Standing" 13 "Time_Mean_Gravity_Acceleration_Z" -0.0524856614035088
"Laying" 13 "Time_Mean_Gravity_Acceleration_Z" 0.598884988709677
"Walking" 14 "Time_Mean_Gravity_Acceleration_Z" -0.422495268474576
"WalkingUp" 14 "Time_Mean_Gravity_Acceleration_Z" -0.49508872037037
"WalkingDown" 14 "Time_Mean_Gravity_Acceleration_Z" -0.392555882222222
"Sitting" 14 "Time_Mean_Gravity_Acceleration_Z" -0.0945970534814815
"Standing" 14 "Time_Mean_Gravity_Acceleration_Z" -0.338174888666667
"Laying" 14 "Time_Mean_Gravity_Acceleration_Z" 0.83656291
"Walking" 15 "Time_Mean_Gravity_Acceleration_Z" 0.0757356734814815
"WalkingUp" 15 "Time_Mean_Gravity_Acceleration_Z" 0.0811803405
"WalkingDown" 15 "Time_Mean_Gravity_Acceleration_Z" 0.0788822410992857
"Sitting" 15 "Time_Mean_Gravity_Acceleration_Z" 0.00281565980440678
"Standing" 15 "Time_Mean_Gravity_Acceleration_Z" 0.0645975994528302
"Laying" 15 "Time_Mean_Gravity_Acceleration_Z" -0.0369192905555556
"Walking" 16 "Time_Mean_Gravity_Acceleration_Z" -0.217351194313725
"WalkingUp" 16 "Time_Mean_Gravity_Acceleration_Z" -0.379059698039216
"WalkingDown" 16 "Time_Mean_Gravity_Acceleration_Z" -0.225382496382979
"Sitting" 16 "Time_Mean_Gravity_Acceleration_Z" 0.0892682200463768
"Standing" 16 "Time_Mean_Gravity_Acceleration_Z" -0.166737468166667
"Laying" 16 "Time_Mean_Gravity_Acceleration_Z" 0.893884468571429
"Walking" 17 "Time_Mean_Gravity_Acceleration_Z" -0.190265949622951
"WalkingUp" 17 "Time_Mean_Gravity_Acceleration_Z" -0.298171464166667
"WalkingDown" 17 "Time_Mean_Gravity_Acceleration_Z" -0.160962985956522
"Sitting" 17 "Time_Mean_Gravity_Acceleration_Z" -0.135803881679687
"Standing" 17 "Time_Mean_Gravity_Acceleration_Z" -0.202687757012821
"Laying" 17 "Time_Mean_Gravity_Acceleration_Z" 0.722657502112676
"Walking" 18 "Time_Mean_Gravity_Acceleration_Z" -0.0609313415892857
"WalkingUp" 18 "Time_Mean_Gravity_Acceleration_Z" -0.106112549189655
"WalkingDown" 18 "Time_Mean_Gravity_Acceleration_Z" -0.0493636733454545
"Sitting" 18 "Time_Mean_Gravity_Acceleration_Z" 0.161877417894737
"Standing" 18 "Time_Mean_Gravity_Acceleration_Z" -0.0485767106575342
"Laying" 18 "Time_Mean_Gravity_Acceleration_Z" 0.605495317692308
"Walking" 19 "Time_Mean_Gravity_Acceleration_Z" -0.0898428797307692
"WalkingUp" 19 "Time_Mean_Gravity_Acceleration_Z" -0.2210087627
"WalkingDown" 19 "Time_Mean_Gravity_Acceleration_Z" -0.126146868942821
"Sitting" 19 "Time_Mean_Gravity_Acceleration_Z" 0.489126594657534
"Standing" 19 "Time_Mean_Gravity_Acceleration_Z" 0.130643717849315
"Laying" 19 "Time_Mean_Gravity_Acceleration_Z" 0.68762385253012
"Walking" 20 "Time_Mean_Gravity_Acceleration_Z" -0.035130214
"WalkingUp" 20 "Time_Mean_Gravity_Acceleration_Z" -0.130117634791765
"WalkingDown" 20 "Time_Mean_Gravity_Acceleration_Z" -0.0282591579777778
"Sitting" 20 "Time_Mean_Gravity_Acceleration_Z" 0.151679135228788
"Standing" 20 "Time_Mean_Gravity_Acceleration_Z" 0.0708655286023288
"Laying" 20 "Time_Mean_Gravity_Acceleration_Z" 0.477573305
"Walking" 21 "Time_Mean_Gravity_Acceleration_Z" -0.220947960192308
"WalkingUp" 21 "Time_Mean_Gravity_Acceleration_Z" -0.309735038510638
"WalkingDown" 21 "Time_Mean_Gravity_Acceleration_Z" -0.187870253333333
"Sitting" 21 "Time_Mean_Gravity_Acceleration_Z" -0.0567766060705882
"Standing" 21 "Time_Mean_Gravity_Acceleration_Z" -0.207685689775281
"Laying" 21 "Time_Mean_Gravity_Acceleration_Z" 0.788251027111111
"Walking" 22 "Time_Mean_Gravity_Acceleration_Z" 0.0233780056086957
"WalkingUp" 22 "Time_Mean_Gravity_Acceleration_Z" -0.0957978990316667
"WalkingDown" 22 "Time_Mean_Gravity_Acceleration_Z" 0.0412987957222222
"Sitting" 22 "Time_Mean_Gravity_Acceleration_Z" 0.315551492322581
"Standing" 22 "Time_Mean_Gravity_Acceleration_Z" 0.0323824977714286
"Laying" 22 "Time_Mean_Gravity_Acceleration_Z" 0.771903907083333
"Walking" 23 "Time_Mean_Gravity_Acceleration_Z" -0.160763360338983
"WalkingUp" 23 "Time_Mean_Gravity_Acceleration_Z" -0.35593445
"WalkingDown" 23 "Time_Mean_Gravity_Acceleration_Z" -0.153671532259259
"Sitting" 23 "Time_Mean_Gravity_Acceleration_Z" 0.0630111556279412
"Standing" 23 "Time_Mean_Gravity_Acceleration_Z" -0.223631180906765
"Laying" 23 "Time_Mean_Gravity_Acceleration_Z" 0.918782825277778
"Walking" 24 "Time_Mean_Gravity_Acceleration_Z" -0.140910029827586
"WalkingUp" 24 "Time_Mean_Gravity_Acceleration_Z" -0.227134869152542
"WalkingDown" 24 "Time_Mean_Gravity_Acceleration_Z" -0.140123155018182
"Sitting" 24 "Time_Mean_Gravity_Acceleration_Z" 0.109559621020588
"Standing" 24 "Time_Mean_Gravity_Acceleration_Z" -0.0530585403536232
"Laying" 24 "Time_Mean_Gravity_Acceleration_Z" 0.683839909722222
"Walking" 25 "Time_Mean_Gravity_Acceleration_Z" 0.188416273486486
"WalkingUp" 25 "Time_Mean_Gravity_Acceleration_Z" 0.108230986684615
"WalkingDown" 25 "Time_Mean_Gravity_Acceleration_Z" 0.21879595837931
"Sitting" 25 "Time_Mean_Gravity_Acceleration_Z" 0.167140956385077
"Standing" 25 "Time_Mean_Gravity_Acceleration_Z" 0.201182106486486
"Laying" 25 "Time_Mean_Gravity_Acceleration_Z" 0.526353818315068
"Walking" 26 "Time_Mean_Gravity_Acceleration_Z" 0.108738699508475
"WalkingUp" 26 "Time_Mean_Gravity_Acceleration_Z" -0.00199310572363636
"WalkingDown" 26 "Time_Mean_Gravity_Acceleration_Z" 0.1539063202
"Sitting" 26 "Time_Mean_Gravity_Acceleration_Z" 0.314387627435897
"Standing" 26 "Time_Mean_Gravity_Acceleration_Z" 0.0884142682297297
"Laying" 26 "Time_Mean_Gravity_Acceleration_Z" 0.614523405921053
"Walking" 27 "Time_Mean_Gravity_Acceleration_Z" -0.126210937305263
"WalkingUp" 27 "Time_Mean_Gravity_Acceleration_Z" -0.294642640196078
"WalkingDown" 27 "Time_Mean_Gravity_Acceleration_Z" -0.140047614122727
"Sitting" 27 "Time_Mean_Gravity_Acceleration_Z" 0.276417431042857
"Standing" 27 "Time_Mean_Gravity_Acceleration_Z" -0.00557416876082625
"Laying" 27 "Time_Mean_Gravity_Acceleration_Z" 0.84539238027027
"Walking" 28 "Time_Mean_Gravity_Acceleration_Z" -0.125912861222222
"WalkingUp" 28 "Time_Mean_Gravity_Acceleration_Z" -0.265207858431373
"WalkingDown" 28 "Time_Mean_Gravity_Acceleration_Z" -0.121477255782609
"Sitting" 28 "Time_Mean_Gravity_Acceleration_Z" 0.135402566816667
"Standing" 28 "Time_Mean_Gravity_Acceleration_Z" -0.0385830501632911
"Laying" 28 "Time_Mean_Gravity_Acceleration_Z" 0.0157570025
"Walking" 29 "Time_Mean_Gravity_Acceleration_Z" 0.0955792142264151
"WalkingUp" 29 "Time_Mean_Gravity_Acceleration_Z" 0.0443786011771429
"WalkingDown" 29 "Time_Mean_Gravity_Acceleration_Z" 0.0919650454166667
"Sitting" 29 "Time_Mean_Gravity_Acceleration_Z" 0.286256063666667
"Standing" 29 "Time_Mean_Gravity_Acceleration_Z" 0.0316145849747692
"Laying" 29 "Time_Mean_Gravity_Acceleration_Z" 0.590452224057971
"Walking" 30 "Time_Mean_Gravity_Acceleration_Z" -0.00392556384476923
"WalkingUp" 30 "Time_Mean_Gravity_Acceleration_Z" -0.0221401100714154
"WalkingDown" 30 "Time_Mean_Gravity_Acceleration_Z" 0.0288081674653226
"Sitting" 30 "Time_Mean_Gravity_Acceleration_Z" 0.34476602
"Standing" 30 "Time_Mean_Gravity_Acceleration_Z" 0.0243044362542373
"Laying" 30 "Time_Mean_Gravity_Acceleration_Z" 0.681459210714286
"Walking" 1 "Time_Std_Gravity_Acceleration_X" -0.976609642526316
"WalkingUp" 1 "Time_Std_Gravity_Acceleration_X" -0.956367027924528
"WalkingDown" 1 "Time_Std_Gravity_Acceleration_X" -0.950559811632653
"Sitting" 1 "Time_Std_Gravity_Acceleration_X" -0.968457145744681
"Standing" 1 "Time_Std_Gravity_Acceleration_X" -0.99376298509434
"Laying" 1 "Time_Std_Gravity_Acceleration_X" -0.8968300184
"Walking" 2 "Time_Std_Gravity_Acceleration_X" -0.972693201355932
"WalkingUp" 2 "Time_Std_Gravity_Acceleration_X" -0.934407739791667
"WalkingDown" 2 "Time_Std_Gravity_Acceleration_X" -0.940361759574468
"Sitting" 2 "Time_Std_Gravity_Acceleration_X" -0.979988760869565
"Standing" 2 "Time_Std_Gravity_Acceleration_X" -0.986685818703704
